Birth Rate,CO2 Emissions,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Number of Records,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound
0.009,13.13834105182721,2.8903717578961645,94.87567567567568,12.332471789026588,27.633234716011103,0.066,7.134093721192866,5.5254529391317835,0.003992021269537453,0.8,0.06952606264861023,83.0,77.0,1.0,1,0.174,0.722,0.104,17.70628334844663,0.817,23.324398755776734,23.78927016353234
0.024,8.644882552557126,2.772588722239781,94.87567567567568,7.954021087278037,22.36031070353929,0.061,4.110873864173311,5.313205979041787,0.0295588022415444,0.2,0.1814878760453772,73.0,65.0,0.7,1,0.302,0.649,0.049,15.486739658570432,0.353,20.159390993848074,19.926977899684246
0.029,7.463363045520021,4.543294782270004,94.87567567567568,11.254644782971518,22.4177670866055,0.041,3.6109179126442243,6.329720905522696,0.061095099359810875,0.0,0.2151113796169455,67.0,65.0,0.3,1,0.381,0.581,0.037,15.63019327049362,0.308,19.450300164704952,17.747336210296442
0.009,7.084226422097916,3.7135578697211664,94.87567567567568,11.254644782971518,23.75489710409675,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.5,0.05259245011917058,82.0,77.0,1.8,1,0.141,0.788,0.071,13.137309131122631,1.0,23.57379891306601,20.620125079135544
0.018,12.270089155443591,3.044522437723423,94.87567567567568,11.198310605944295,26.165629948217937,0.034,5.666426688112432,4.983606621708336,0.006975613736425242,0.6,0.05921185963184608,77.0,72.0,1.0,1,0.287,0.667,0.046,17.122483300409662,0.692,23.64389733804505,22.767598201642144
0.022,6.9167150203536085,2.302585092994046,94.87567567567568,11.254644782971518,21.36070659536901,0.079,6.16541785423142,5.713958861886928,0.013902905168991422,0.2,0.12221763272424921,77.0,75.0,1.4,1,0.313,0.637,0.049,12.656651326150161,0.376,21.167310427663487,19.167368696179675
0.022,9.21333588095598,2.639057329615259,94.87567567567568,8.057377488557991,22.450173261938108,0.064,4.919980925828125,5.3230099791384085,0.03149866705937099,0.1,0.1873090983049937,70.0,62.0,0.7,1,0.273,0.689,0.038,14.783571770354568,0.656,19.421312627936743,19.332963458445047
0.018,9.10819689830748,3.7135578697211664,94.87567567567568,9.618069581737414,26.29866191722371,0.02,2.3978952727983707,5.713958861886928,0.044973365642731154,0.0,0.15700374880966475,66.0,62.0,0.0,1,0.268,0.681,0.05,17.750742519811524,0.304,18.197537205138154,17.72753358339242
0.025,8.022240916806537,3.4657359027997265,94.87567567567568,9.173157580848466,23.252622978768205,0.061,3.332204510175204,6.013715156042802,0.039220713153281295,0.0,0.07696104113612832,67.0,65.0,0.2,1,0.383,0.57,0.047,17.083154184847114,0.162,19.681978617730433,20.11629635446238
0.027,11.961941640289844,3.2188758248682006,94.87567567567568,11.315047532778493,25.85952189931141,0.033,3.4011973816621555,6.329720905522696,0.07325046173959267,0.1,0.12133228516752496,67.0,65.0,0.5,1,0.365,0.593,0.043,18.933552776395068,0.358,20.709166913581107,21.494761984379654
0.026,11.23776467307212,3.7376696182833684,94.87567567567568,10.59688470185128,25.880034232078856,0.038,4.31748811353631,5.278114659230518,0.02566774674857779,0.1,0.08434114843375087,71.0,65.0,0.8,1,0.36,0.604,0.036,18.319437164294,0.458,21.829846295594386,21.660534975597454
0.01,9.885221743729236,1.6094379124341003,94.87567567567568,10.133129940590168,25.981964666570182,0.04,7.363913501405819,4.442651256490317,0.001998002662673056,0.7,0.05259245011917058,83.0,78.0,1.3,1,0.181,0.733,0.086,15.392301510703295,1.0,23.094817134498516,23.516881926439467
0.019,9.383705270727246,3.713572066704308,94.87567567567568,9.09862638234618,24.42986831802515,0.034,4.23410650459726,5.54907608489522,0.009950330853168083,0.1,0.17311261770864478,77.0,71.0,0.5,1,0.252,0.674,0.074,16.822034442059785,0.183,20.503865273156364,20.470950909618924
0.031,8.017637159908478,4.143134726391533,94.87567567567568,7.813591552952433,22.364461330786888,0.056,3.713572066704308,5.41610040220442,0.04688358589885042,0.1,0.21268909341035083,70.0,63.0,0.5,1,0.365,0.6,0.035,15.79998914704944,0.265,16.980985648299452,16.195056784687036
0.012,12.475485090041586,3.5263605246161616,94.87567567567568,11.58670552622419,26.331189912166028,0.039,5.093750200806762,5.579729825986222,0.012916225266546328,0.2,0.06765864847381481,77.0,70.0,0.9,1,0.205,0.711,0.084,18.00796956134156,0.414,23.836647803978224,22.625373363492585
0.037,5.2574953720277815,5.062595033026967,94.87567567567568,11.254644782971518,20.35769429394126,0.086,4.02535169073515,6.46302945692067,0.054488185284069734,0.0,0.1231021971339834,66.0,63.0,0.1,1,0.477,0.494,0.03,13.847186534884719,0.282,16.454567959008102,17.747336210296442
0.022,10.916796096289781,3.7135578697211664,94.87567567567568,10.028797743501574,23.681894360358882,0.019,4.406719247264253,5.713958861886928,0.05259245011917058,0.0,0.13811071861565868,69.0,61.0,0.2,1,0.304,0.653,0.043,15.408319776841315,0.478,22.320493557319537,22.27707153912607
0.024,11.695580299554303,2.772588722239781,94.87567567567568,10.829986007877704,24.05311152936858,0.052,3.9889840465642745,5.327876168789581,0.04210117601863539,0.1,0.13811071861565868,71.0,64.0,0.5,1,0.31,0.645,0.046,17.122499855624692,0.363,17.974393656948944,22.27707153912607
0.017,11.753240734792758,3.6888794541139363,94.87567567567568,10.799269407778743,25.319701024675407,0.06,4.1588830833596715,6.957497370876951,0.02176149178151269,0.2,0.1466943791508035,80.0,70.0,0.9,1,0.247,0.688,0.066,18.259599615617052,0.291,22.091905263082033,20.985630102183134
0.013,8.326032685955079,2.302585092994046,94.87567567567568,7.631431664576906,23.279046574546037,0.061,5.529429087511423,5.910796644040527,0.01587334915629015,0.2,0.12221763272424921,80.0,74.0,0.6,1,0.243,0.662,0.095,14.884542977502267,0.5,21.337369810707028,21.22039813418867
0.01,6.29156913955832,3.7135578697211664,94.87567567567568,11.254644782971518,22.034845883508787,0.062,8.041091003708633,5.713958861886928,0.002995508979798479,0.7,0.13811071861565868,71.15926791277259,66.46183800623054,0.8,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,11.289406843325935,0.889,22.320493557319537,22.27707153912607
0.009,11.131225710412325,3.258096538021482,94.87567567567568,10.4206729102547,26.74954536021938,0.105,8.558718938244736,5.14166355650266,0.003992021269537453,0.7,0.13811071861565868,83.0,78.0,1.3,1,0.152,0.677,0.171,15.93620524120712,0.658,23.91563340197489,23.361823041591453
0.011,11.047981016460426,3.4657359027997265,94.87567567567568,10.243489267499985,24.83025483934755,0.059,5.937536205082426,6.895682697747868,0.005982071677547464,0.2,0.08250122151174369,77.0,65.0,0.9,1,0.148,0.708,0.143,16.069745494971087,0.737,20.187122406905534,20.57244294837462
0.012,11.551020544836,1.6094379124341003,94.87567567567568,10.978507040265917,26.952524637648693,0.099,8.458716261657262,5.056245805348308,0.003992021269537453,0.7,0.0880108773227133,83.0,77.0,1.1,1,0.168,0.661,0.171,16.186686014783263,0.975,23.296335977640016,23.788757354961884
0.008,10.341677965256997,4.248495242049359,94.87567567567568,8.691986481789401,23.643373802921747,0.088,6.054439346269371,6.061456918928017,0.006975613736425242,0.3,0.06765864847381481,78.0,73.0,0.8,1,0.181,0.674,0.144,15.16648909193015,0.392,20.632246439654534,19.659054977894186
0.01,10.83551382879634,3.912023005428146,94.87567567567568,9.894244971169195,24.67113642443157,0.07,6.163314804034641,6.424869023905388,0.011928570865273802,0.4,0.10345870836822998,77.0,70.0,1.4,1,0.133,0.688,0.179,15.829421353080326,0.716,22.302656828234316,21.679546217421045
0.01,10.059080049588058,3.1354942159291497,94.87567567567568,9.114379980830272,24.965965920885935,0.078,7.110696122978827,5.2832037287379885,0.004987541511039074,0.4,0.09621885774054292,80.0,72.0,1.0,1,0.156,0.671,0.173,15.304927457337683,0.57,23.18122942720558,20.86823160806165
0.012,9.054388070202297,2.1972245773362196,94.87567567567568,7.853604813097837,23.954920365483346,0.069,7.688455356549944,5.0106352940962555,0.002995508979798479,0.4,0.13811071861565868,81.0,77.0,0.9,1,0.186,0.703,0.112,13.889773518106738,0.678,21.896057524098275,21.362484676008506
0.012,11.670057410690523,3.044522437723423,94.87567567567568,10.711546985327436,26.14126128254576,0.068,7.301147805856032,6.695798917058491,0.003992021269537453,0.6,0.061095099359810875,80.0,74.0,1.3,1,0.142,0.711,0.147,16.15583488264427,0.734,22.90605336659759,22.291256559674803
0.012,10.757072748994158,1.9459101490553132,94.87567567567568,9.862717639992917,26.563562457327556,0.102,8.763428073953845,4.912654885736052,0.003992021269537453,0.9,0.13811071861565868,81.0,76.0,1.2,1,0.183,0.657,0.159,15.519098340940554,0.865,22.560795040577865,22.995185515732686
0.012,9.769556079890267,2.0794415416798357,94.87567567567568,8.601718146485926,23.892175896775186,0.06,6.966967138613983,4.406719247264253,0.003992021269537453,0.7,0.08157998699242287,79.0,69.0,1.2,1,0.151,0.676,0.173,14.106006916595137,0.684,21.219789676610183,20.6603260382375
0.022714893617021278,6.579251212010101,3.7135578697211664,94.87567567567568,11.254644782971518,21.604078476022266,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.8,0.13811071861565868,83.0,78.0,1.1,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.81178643448073,0.405,22.320493557319537,22.27707153912607
0.011,10.94365825150499,2.70805020110221,94.87567567567568,10.47121322343493,26.328973538885823,0.083,8.35772841676521,5.598421958998375,0.002995508979798479,0.8,0.13811071861565868,83.0,76.0,1.3,1,0.168,0.668,0.165,15.485742489630963,0.833,22.306975601012994,22.442275385989046
0.013,12.828166798223277,2.0794415416798357,94.87567567567568,12.486745208671081,28.671931988046595,0.11,8.492490578775866,4.890349128221754,0.003992021269537453,0.7,0.13811071861565868,85.0,78.0,0.9,1,0.184,0.651,0.165,17.980175332588708,0.779,24.9395182494166,24.635708754219237
0.008,13.571347639425989,2.9444389791664403,94.87567567567568,12.72079566457486,28.918513343405003,0.107,8.459352191726387,5.2832037287379885,0.003992021269537453,0.8,0.13811071861565868,82.0,77.0,1.3,1,0.137,0.66,0.202,18.223571563205144,0.739,24.70103912904638,25.387072787928577
0.011,11.49079232413576,2.995732273553991,94.87567567567568,10.322855565813283,26.556889087975016,0.101,8.034631032923107,5.41610040220442,0.003992021269537453,0.4,0.13811071861565868,83.0,78.0,1.2,1,0.144,0.668,0.188,16.230212888472963,0.756,23.590368967960085,22.095968244800257
0.01,10.908850868984608,1.791759469228055,94.87567567567568,10.183351644059842,25.761733796165704,0.075,7.044905117129371,5.802118375377063,0.005982071677547464,0.6,0.09712671073072274,78.0,70.0,1.2,1,0.149,0.688,0.163,16.121907277471646,0.679,22.685189932838377,22.06691362360572
0.015,7.659642954564682,1.791759469228055,94.87567567567568,8.585785982881848,23.546552217692906,0.093,8.509161019718974,4.948759890378168,0.001998002662673056,0.9,0.1831545430978465,83.0,80.0,1.1,1,0.213,0.668,0.119,12.667965344936981,0.934,20.596568185035526,20.821299578124396
0.017,10.669466891745744,2.639057329615259,94.87567567567568,9.609384912281424,26.299344491246067,0.091,8.593042503699674,4.343805421853684,0.003992021269537453,0.7,0.13811071861565868,82.0,78.0,1.2,1,0.21,0.679,0.111,15.317261918280671,0.613,23.02254547303206,23.078348498993098
0.022714893617021278,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,26.29866191722371,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.23974713551955748,0.13811071861565868,71.15926791277259,66.46183800623054,0.5781237682301931,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,11.321304805228175,0.52,22.320493557319537,22.27707153912607
0.01,13.010734366831514,2.3978952727983707,94.87567567567568,12.078267682707667,28.4671045298193,0.089,8.143807976771484,5.752572638825633,0.003992021269537453,0.4,0.0657877405380031,85.0,79.0,1.5,1,0.14,0.66,0.2,17.890106935408173,0.681,24.610114613846346,24.35576010763893
0.019,11.865749759016373,3.7135578697211664,94.87567567567568,7.7039102096163115,22.476193195625413,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.23974713551955748,0.12927233570413918,72.0,67.0,0.5781237682301931,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,14.373630370343182,0.5629525765496639,22.320493557319537,22.27707153912607
0.011,8.934850340289763,2.833213344056216,94.87567567567568,8.430981494597171,24.239854291237993,0.066,6.887552571664617,5.634789603169249,0.008959741371471904,0.6,0.11243542932978817,78.0,67.0,1.1,1,0.141,0.679,0.18,14.593606698526617,0.678,20.849017043133806,20.94640938906062
0.01,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,22.31848613966204,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.7,0.13811071861565868,86.0,80.0,1.0,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.479623274697385,0.146,22.320493557319537,22.27707153912607
0.011,9.62350906446938,3.295836866004329,94.87567567567568,9.161255164285691,24.582697085496708,0.066,6.840546529288687,5.117993812416755,0.006975613736425242,0.6,0.08065790301745447,78.0,66.0,1.6,1,0.156,0.69,0.154,14.978108715085588,0.668,20.997862670609415,21.172428800958457
0.012,9.286653054825347,3.295836866004329,94.87567567567568,8.344029572407049,24.725911016321923,0.073,9.024733424190698,4.0943445622221,0.001998002662673056,0.8,0.13811071861565868,83.0,78.0,1.5,1,0.18,0.679,0.141,13.099403812219405,0.878,22.224227273267342,22.058530027216612
0.011,9.37999875481674,2.302585092994046,94.87567567567568,8.0106915391303,23.00911509911696,0.069,5.786897381366708,5.017279836814924,0.009950330853168083,0.5,0.0925791812930932,77.0,72.0,0.9,1,0.182,0.703,0.115,14.556862016810317,0.571,19.383855065542164,19.06253463538792
0.01,7.848153086199526,3.7135578697211664,94.87567567567568,6.731018100482083,22.869699184249033,0.082,7.3758821482150125,5.713958861886928,0.005982071677547464,0.5,0.0573250666192694,82.0,77.0,0.9,1,0.162,0.699,0.139,12.922399099037523,0.943,21.012945912809368,19.704388519067237
0.012,8.471149252914831,2.772588722239781,94.87567567567568,8.120886021092838,22.524118190647645,0.114,5.267858159063328,5.459585514144159,0.01587334915629015,0.2,0.1914464645709552,72.0,64.0,0.7,1,0.172,0.715,0.112,15.08810668550261,0.45,19.49568317039431,19.698832949238067
0.022714893617021278,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,22.65757197816817,0.036,8.798454696065095,5.713958861886928,0.002995508979798479,0.7,0.13811071861565868,71.15926791277259,66.46183800623054,0.6,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.482541755792337,1.0,22.320493557319537,22.27707153912607
0.012,7.919719760924575,3.091042453358316,94.87567567567568,7.071573364211532,22.23582832133405,0.063,6.1463292576688975,5.921578419643816,0.006975613736425242,0.3,0.0880108773227133,76.0,72.0,1.9,1,0.198,0.676,0.126,13.335294963642122,0.627,20.571279481112676,18.197537205138154
0.011,12.065925128830788,2.1972245773362196,94.87567567567568,11.284153604397167,27.492691390455697,0.11,8.671629544720656,5.198497031265826,0.003992021269537453,0.9,0.044973365642731154,82.0,78.0,1.3,1,0.179,0.674,0.147,16.615568157354307,0.854,23.744812045442107,23.82412359858641
0.013,10.826296991397399,2.0794415416798357,94.87567567567568,10.302464994508737,26.841110714598177,0.09,9.062652099076578,4.477336814478207,0.002995508979798479,0.9,0.07045846364856141,83.0,78.0,1.1,1,0.191,0.661,0.148,15.377482159548315,0.785,22.46408282761227,23.43915192388254
0.011,12.663896147272917,3.4657359027997265,94.87567567567568,11.49163032443007,26.995071139573973,0.069,6.863803391452954,6.037870919922137,0.005982071677547464,0.5,0.13811071861565868,80.0,71.0,1.2,1,0.154,0.713,0.133,17.45640072711939,0.611,23.2755974631271,23.092481012331774
0.01,10.974351732001512,1.791759469228055,94.87567567567568,10.103608096692797,26.252398850640244,0.102,7.793999089503996,5.796057750765372,0.002995508979798479,0.4,0.13811071861565868,82.0,76.0,1.3,1,0.153,0.67,0.176,16.172411283477228,0.594,23.365674686866374,22.387759955317875
0.011,11.457898894783012,2.302585092994046,94.87567567567568,10.587038839422627,26.04304428707085,0.054,6.248042874508429,5.313205979041787,0.013902905168991422,0.3,0.13976194237515868,76.0,69.0,1.1,1,0.15,0.702,0.149,16.83778134913329,0.536,21.68834673337095,21.602477560994256
0.012,14.35529674681121,3.4011973816621555,94.87567567567568,13.442247357955619,28.138347268783157,0.051,6.38856140554563,6.1070228877422545,0.011928570865273802,0.3,0.11511280710050457,74.0,62.0,1.4,1,0.147,0.718,0.135,18.77103059660905,0.736,23.484604008476545,23.996667725207054
0.011,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,21.365019497570078,0.05,8.311398278436641,5.713958861886928,0.002995508979798479,0.5,0.0760346862759976,86.0,80.0,0.8,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.327119964599742,0.941,22.320493557319537,22.27707153912607
0.009,10.856727188188485,3.1780538303479458,94.87567567567568,9.729669736233394,24.589466457694783,0.104,6.513230110912307,5.634789603169249,0.006975613736425242,0.4,0.14928170271575444,76.0,71.0,1.2,1,0.173,0.689,0.138,15.810241074814519,0.551,20.848134819874893,21.107166767819933
0.011,10.53364168376815,2.9444389791664403,94.87567567567568,9.815857802575154,25.307303201235495,0.08,7.244941546337007,5.786897381366708,0.006975613736425242,0.7,0.05638033343610764,79.0,71.0,1.0,1,0.156,0.724,0.12,15.498056542818933,0.551,21.82321057118119,21.677237636173462
0.011,9.751559401061966,2.995732273553991,94.87567567567568,8.954286157204713,24.722468180419607,0.083,7.725771441587952,5.564520407322694,0.002995508979798479,0.6,0.06485097231961631,82.0,75.0,1.0,1,0.139,0.698,0.162,14.519259837128654,0.502,21.806426021394124,21.1995000165639
